trust,gdp_per_capita,life_expectancy,freedom,social_support,generosity,gdp_social_interaction,life_expectancy_sq,freedom_trust_ratio,generosity_gdp_residual,happiness_score,country
-0.114370134529188,-0.5192347036138041,-0.7151925730840937,-0.44048782129465996,-1.0276895388568419,0.38591786346026474,-0.8331539155784191,-0.8612014638599848,-0.08889152895877368,0.3492829012459784,5.653,Pakistan
0.5847607601904804,-0.0031637127133550547,0.15700574575959206,-0.2265988044940343,-1.7584356291583008,-1.4637447374611987,-0.8478600126276277,-0.014180675272185111,-0.0889417890933157,-1.4727687922940278,4.519,Georgia
-0.8664654909700433,0.14745987793223045,0.64736609091595,0.013216153736970628,-1.1539093180907305,-0.052985126588896155,-0.5264866748951815,0.5874585739149681,-0.08838198283416644,-0.04224114792307054,4.719,Albania
0.055116142978610394,0.28326803343234874,0.28964419977729555,-1.9117849974686616,-0.11757849911775264,-1.1502426017117982,0.015619958624912295,0.1396502300875512,-0.08900462523638446,-1.1358973936789318,5.211,Algeria
-0.8982441680027556,0.8240314162419105,0.4624761247094542,0.8234018234363109,-0.08104119460267929,0.8039207111261322,0.419216765914964,0.3500080259678757,-0.08805833029361941,0.870563191587194,5.339,Malaysia
-0.8029081369046189,-2.010655174924193,-1.0849725054970851,-0.07104315591176083,-0.9081129058984213,0.5217687889516718,-1.6366868497315383,-1.1340882275406619,-0.08851980870684546,0.37406697510978765,3.975,Liberia
-0.326227981413936,-1.5143380975510339,-0.8357729858274605,-1.5488218174433575,-1.4561724736245156,0.9606717790008327,-1.4252667112379311,-0.9558274421968427,-0.08895519921170417,0.8528370304957008,3.973,Comoros
-0.908837060346993,-0.8303588416686203,0.04044468010767081,0.8234018234363109,0.8058188331722727,1.2219235587919994,-0.5426594584138985,-0.14391228499523315,-0.08801566828808255,1.1669673639936469,5.261,Kyrgyzstan
2.0042083343182915,1.256148274651377,1.1497844773466446,1.1409946059584526,1.0848309767419209,1.4518251250082266,1.4678085643484746,1.2975325219315343,-0.08895294459027672,1.554773158910964,7.488,Netherlands
-0.45334268954478474,-0.568619487432029,-0.16454202155605233,-1.0108585327629955,0.17139836386509763,-0.8367404659623975,-0.5020071948593401,-0.3596868115585586,-0.08888155231727762,-0.8844196444608095,4.696,Palestinian Territories
1.2415200855331991,1.2067634908331522,1.2181133779012192,0.9789574720185843,0.9287170392684276,0.6367195720597851,1.3242905772210054,1.4014239606472099,-0.08893046638753306,0.7310698905598446,7.246,Austria
