trust,gdp_per_capita,life_expectancy,freedom,social_support,generosity,happiness_score
-0.6012581775288871,0.3747780457351771,-0.536836751159547,-0.6262099030249993,-0.035566509753490884,-1.4786196367195696,4.799
-0.254711150564327,-1.812516927218421,-0.8424737339489974,0.35624736185749184,-2.0801491368488465,0.2918319632076423,3.41
-0.010089719765813932,-1.4589126590734978,-1.304950747380403,-0.8917388935337806,-0.45235943694628405,-0.12295955448959027,4.587
-0.3668293063469788,-0.6734060348372746,0.49669883537846365,0.7810937466715421,0.13837069608287142,0.5751042191959962,5.86
1.284365351542984,-0.41325432327350947,0.20714800957793167,1.6042336172487643,1.0999480792914413,1.3439860568786712,6.174
-0.7031837736949342,-1.6180345797387132,-1.8599231634980895,-0.5332747563469258,-1.157953762508887,0.6358054169077865,4.374
-0.7949168102443765,0.9102359374974898,0.8666804461235884,0.4491825085355654,0.9621110482513056,-1.4482690378636744,6.852
0.693196893779911,1.5012602142540048,0.4846342176367748,1.3851722000790194,0.3812264174393023,0.73697407976077,6.825
-0.8866498467938191,0.0969461207641658,0.681689640751026,-0.042046123905680195,-1.1349809240021975,-0.11284268820429191,4.719
-0.7541465717779577,-0.7517041227836506,-0.8786675871740639,-0.05532257343111927,-1.0693442425545137,0.5649873529106979,4.996
0.30587962834893195,-1.0497420059343718,0.05432951818320624,-0.002216775329362953,-0.3145224059061476,0.4132343586312227,5.467
3.4553805498797874,1.6755366035540034,1.7554406197613328,1.1063667600447995,0.8833470305140847,0.8280258763284554,6.262
-0.8764572871772144,0.3570978323279312,0.49669883537846365,1.113004984807519,0.7061279906053379,1.7183101094347102,6.008
1.8755338093060572,1.2310055236003847,1.1843820466547277,1.113004984807519,1.0769752407847522,1.3439860568786712,7.488
0.2447242706493039,-1.7796822451763927,-1.2647353549081066,0.694796824756188,-0.6820878220131782,0.079377771216377,4.466
-0.3464441871137694,-0.13542239830249816,0.29160033376975364,0.8275613200105788,0.9227290393826951,-0.052141490492501726,5.743
-0.743954012161353,-1.6028801111039308,-0.6011813791152204,-1.6020289431447707,-0.9118162070800719,-0.20389448477197689,3.933
-0.6216432967620966,-1.0017528552575607,-0.49662135868725077,0.2765886647048574,-0.6919333242303308,1.849829371143589,4.509
0.08928773649608193,1.1386390372713857,0.2939328265331469,0.5237297726209055,-0.36988694670726957,0.3325017656745417,7.039
-0.254711150564327,-1.3705115920372668,-1.0918091672772334,-0.18808706868551006,-0.2620130607480004,-0.3859980779073474,3.663
-1.1210787179757273,0.46317911277140833,0.4444188251644786,-0.5199983068214867,1.047438734133294,-1.094178717878232,5.011
0.2651093898825133,1.0567291343003868,1.5422990396581635,0.36952381138293094,0.7389463313291799,-1.2155811133018124,5.886
-0.12220787554846584,-1.9463814001589994,-1.3612522968416174,-0.47353073348244995,-1.3778366453586282,-0.011674025351308275,4.628
-0.32605906788055994,-1.3023164831807457,-1.2365845801774993,-0.2677457658381446,-2.4838147277521028,-0.143193287060187,4.883
-0.2649037101809318,-0.855259658454664,-0.866602969432375,-2.1463633736877723,-0.08807585491163811,-0.8412570607457733,4.49
-0.254711150564327,-1.1684520102401676,-0.11055359095320759,0.3296944628066137,0.1055523553590294,0.9696620043226318,4.913
